Ensembl	C1	C2	C3	C4	C5	C11	Ds1	Ds3	Ds4	Ds5	Ds8	Ds9
ENSG00000146938	106.3762221	95.22238197	82.37406878	92.82900655	96.95707929	113.4461359	89.43880439	53.88759539	88.51271838	46.8884351	82.25432969	101.0337634
ENSG00000130021	6.635553813	6.023891354	6.766662064	9.247671431	6.019912731	10.70328325	7.847395097	6.876016424	9.830927167	5.373006314	7.336511709	9.320013166
ENSG00000101846	90.65825397	94.17474869	66.09082263	80.41070491	74.06316875	93.72956144	60.41419239	41.61263273	82.53166479	43.41389102	97.4319809	80.30476861
ENSG00000006757	14.80557945	14.59203496	13.10075212	17.55589687	15.46023042	15.68659327	8.886547872	12.2240292	13.74954849	9.707231407	16.57508201	15.30571128
ENSG00000011201	67.64117668	73.10983669	66.95596664	58.01078967	53.67755519	57.97972871	59.19587534	39.93182872	57.02625234	45.5272735	45.18359592	82.03218485
ENSG00000101849	29.40379783	33.22494114	28.30256827	23.45679198	25.9950777	32.28318228	36.97950566	34.22728176	36.91753768	34.06486003	33.26661659	42.10074913
ENSG00000101850	0.497666536	1.75852729	0.710654007	1.379811293	1.003318789	1.083328264	0.859988504	1.069602555	0.653103553	1.468621726	0.659897879	2.330003291
ENSG00000146950	20.81905009	20.84041916	21.1342322	20.43295021	13.90964684	23.78988869	27.84212781	18.23417689	26.05539438	20.05922357	23.75632363	29.84814561
ENSG00000047644	26.7081041	23.94590352	24.28582823	26.74485293	39.99593534	34.70983759	32.57206458	39.77902835	38.73935286	43.66463131	35.12985765	40.85540254
ENSG00000073464	193.4263936	208.2919452	206.027866	212.7258006	200.3901253	204.5323763	197.259863	160.4403832	202.2902321	158.7902466	218.3097452	205.0804621
ENSG00000101871	37.3249902	31.84056859	27.28293426	24.22009184	33.56557402	28.07986861	31.74790893	20.83178309	28.25532214	25.28894972	21.6213599	32.01745902
ENSG00000004961	14.22496849	18.48324428	16.22145015	12.2715132	10.39803108	14.12660057	11.14401769	8.098419344	10.89651717	7.665489008	9.782015612	12.65432822
ENSG00000047648	19.49193933	20.57851084	22.95721422	16.76323932	10.53484728	18.4165805	12.8639947	17.52110852	14.23078268	16.01155882	15.48819139	13.65863998
ENSG00000005302	45.61943246	40.74545146	32.96816631	41.1301196	51.48849601	36.39982969	27.73462925	31.42594173	36.12693865	28.22619317	38.93397484	25.67020868
ENSG00000169933	160.4974579	161.6348488	151.0912214	185.7167285	133.8062421	158.3825923	160.0295274	97.99596741	167.9851086	109.9317092	157.6767755	151.2091791
ENSG00000101911	25.04921564	20.35401799	18.63149418	22.25312681	16.28112761	16.20659084	19.923067	12.7842972	17.70254368	18.19658138	16.80798714	13.81932987
ENSG00000196664	4.06427671	7.22118653	6.673968063	3.992645443	9.257896094	3.336651055	3.332455452	10.33949136	4.365481644	11.28331326	9.355022867	6.869492463
ENSG00000205542	359.4396556	382.7977171	266.6497425	333.5620406	419.0224104	245.9588492	190.5591193	178.7254936	254.8478812	176.7719077	294.4697239	225.4077322
ENSG00000198759	1.327110763	1.384372547	1.483104014	2.319257279	1.231345786	1.863324615	1.863308425	0.71306837	2.234301629	1.253701473	2.251416292	1.406036469
ENSG00000176896	8.335914478	7.557925799	4.974578047	6.693552654	7.251258517	6.283303934	4.156611101	9.218955354	7.218512955	9.492311155	5.085095417	6.266905405
ENSG00000123595	25.79571545	23.60916425	18.72418818	19.52286191	29.91714206	17.89658293	17.34310149	15.48377032	21.65553886	17.874201	20.49565176	19.20244092
ENSG00000196459	17.45980097	15.26551349	16.37594016	19.19992735	18.24215979	19.06657745	19.42140704	14.56696813	17.87441303	12.57283477	19.79693636	17.3143348
ENSG00000046651	57.64637375	48.71494748	33.12265632	38.69343157	72.87742837	40.86314214	29.74126909	46.65504478	49.46400068	45.56309354	55.04324658	31.65590679
ENSG00000046653	1393.549245	1383.137837	1030.973576	1084.619749	1542.2834	952.5488764	855.1510684	780.6061313	813.010802	845.4604535	837.2551378	861.9003555
ENSG00000046647	12.40019119	10.10217805	11.61764811	9.776109798	10.35242568	10.39995134	8.20572364	11.66376119	7.287260697	13.53997591	8.8892126	12.05174116
ENSG00000101958	35.83199059	25.51735344	21.5359062	18.52470055	11.81179846	7.279965937	16.98477295	10.28855791	6.737278758	10.13707191	10.01492075	2.93259035
ENSG00000181544	13.85171858	12.45935293	8.558746081	9.511890614	15.64265202	6.976634023	11.43068053	8.862421169	10.58715233	10.10125187	10.09255579	5.865180699
ENSG00000130150	50.34726456	63.04507411	43.96785442	38.54664314	69.867472	52.73641991	37.26616849	37.74169015	46.54222162	43.44971106	37.03191625	34.14659996
ENSG00000165195	18.78691173	15.60225276	11.74124011	12.53573238	25.76705071	13.90993492	16.48311299	15.2800365	14.29953043	14.14891663	19.64166627	14.34157198
ENSG00000165197	1.907721721	1.945604661	1.575798015	0.763299864	1.094529587	1.863324615	1.218317047	1.782670925	0.721851295	2.471582904	1.863241069	1.365863998
ENSG00000087842	8.833581014	8.792636449	8.342460079	8.425656192	5.153410141	6.586635848	7.094905156	8.149352799	7.35600844	11.06839301	6.404891175	6.829319992
ENSG00000147003	1.617416242	1.421788022	0.278082003	1.585315102	5.700674935	0.909995742	0.107498563	1.782670925	1.031216136	2.435762862	0.582262834	0.642759529
ENSG00000169239	22.14616085	19.04447639	17.05569616	20.08065796	18.78942459	21.83989781	13.90314748	20.93365	16.84319689	24.14270837	23.5234185	20.16658021
ENSG00000169249	19.61635596	12.4967684	11.37046411	16.29351633	31.01167165	21.49323277	14.61980456	19.55844672	29.4927815	20.02340353	23.25169584	18.39899151
ENSG00000182287	67.39234341	66.48729774	45.66724443	56.66033607	61.79531629	32.84651298	36.40617999	39.21876035	43.17358224	46.31531443	44.67896813	24.90693174
ENSG00000126010	3.981332288	4.340195013	2.379146023	2.554118776	3.329194162	1.776658354	2.436634094	0.81493528	2.028058402	1.826822147	3.066584259	1.687243763
ENSG00000047230	16.63035674	16.35056225	13.25524213	14.41462436	19.83834877	12.78327352	14.87063454	21.34111764	19.24936788	16.79959974	20.45683424	14.94415904
ENSG00000169895	66.02376044	70.49075349	46.84136845	57.7172128	62.52500268	51.26309347	42.13943668	40.23742945	45.40788387	38.50654525	52.79183029	41.41781713
ENSG00000086712	47.40273755	40.03455745	27.99358827	42.06956559	50.39396642	47.27644546	34.93703296	36.31555341	54.6888291	41.65870895	53.56818073	32.62004608
ENSG00000102054	56.98281837	59.64026596	65.25657662	65.55571525	55.41056037	59.66972081	40.74195536	53.07266011	50.6327123	57.63444773	55.00442906	45.19402936
ENSG00000169891	204.0018075	191.3053198	230.8698582	216.3367961	126.0077188	159.7259193	169.955228	141.5440714	152.0012585	144.7129701	139.8207152	135.1803634
ENSG00000188158	44.54115497	41.60600737	37.88094836	32.70446341	35.2073684	30.76652271	49.41350611	34.58381594	42.03924449	33.34845919	33.53833924	34.86970443
ENSG00000047634	13.1881632	11.26205775	7.013846067	9.423817553	12.31345786	8.363294202	9.280709269	11.56189428	10.82776943	9.743051449	13.12032253	9.320013166
ENSG00000131831	5.101081994	3.816378374	4.23302604	5.548602858	3.283588762	8.016629157	7.739896534	5.50081314	7.218512955	5.946126987	4.61928515	4.298454348
ENSG00000102098	3.898387865	3.479639105	3.398780032	3.493564763	4.514934548	4.50664558	4.049112538	4.48214404	3.059274538	3.25962383	3.144219304	3.133452702
ENSG00000008086	458.4752963	390.5801357	373.8040076	383.2939625	278.2385422	318.2818441	364.4559613	242.0867116	320.9488355	258.4057837	317.2556095	294.7052439
ENSG00000086717	22.18763306	11.4865506	13.65691613	14.12104749	7.114442319	8.536626724	10.31986204	5.348012775	3.884247447	7.199828461	6.909518964	3.454832467
ENSG00000044446	20.07255028	18.44582881	20.36178219	17.52653919	23.76041313	24.0932206	26.87464074	27.55499915	25.33354308	25.21730963	33.1113465	31.21400961
ENSG00000173698	4.644887669	2.132682032	5.159966049	3.699068572	4.469329149	5.156642539	1.719977007	1.578937105	3.815499705	1.217881431	4.037022316	1.727416233
ENSG00000131828	125.2460782	127.0629506	109.317125	127.0600697	118.7564602	116.6961206	97.14286807	80.42392544	101.0248075	86.5412217	121.071852	71.70785992
ENSG00000147010	125.785217	101.2462733	70.50923667	80.85107022	110.5474883	73.18965755	88.3279859	76.34924904	89.02832644	80.02197404	100.1492075	82.51425449
ENSG00000173681	104.9246947	89.75972273	52.6810905	71.1336758	104.3907594	96.45954867	51.45597881	65.2966893	61.59797722	69.02522111	91.10472477	48.6890343
ENSG00000184368	126.0755224	151.3081779	114.9096631	137.9517716	115.7008985	133.6393747	103.5927818	77.57165196	99.20299232	80.09361412	156.3181622	81.30908038
ENSG00000173674	108.0351105	115.501569	82.62125279	119.8674364	95.31528491	98.66953833	80.19392797	71.05216972	85.86593029	72.60722532	91.76462265	77.53286815
ENSG00000177189	87.42342149	69.33087379	48.23177846	60.09518545	65.21572125	49.13977008	42.89192662	44.56677312	54.37946426	49.46747813	57.41111544	36.87832796
ENSG00000149970	615.0743663	669.2880034	437.2376022	499.1393958	577.0451196	647.5269702	358.2568775	262.0016925	459.888023	292.0766232	514.8756154	417.9543835
ENSG00000012174	27.70343717	23.45950236	19.74382219	18.55405824	22.80269974	23.74655556	19.09891135	20.62804927	18.59626433	20.41742399	20.45683424	18.11778421
ENSG00000230797	1.700360665	0.710894011	0.741552007	1.056876735	3.055561765	1.126661395	0.752489941	1.986404745	1.374954849	1.038781221	1.863241069	0.843621881
ENSG00000102172	116.1636639	104.613666	72.64119869	100.1684283	87.4255508	71.15300041	71.55821008	54.29506303	81.50044865	59.28216966	93.0844184	47.40351524
ENSG00000102174	2.48833268	4.078286693	3.429678033	2.524761089	3.785248157	1.51665957	0.394161398	3.514408395	1.684319689	3.367083957	2.91131417	1.647071292
ENSG00000165186	68.09737101	34.16032799	33.30804432	45.85670722	30.23637985	42.76979988	40.41945968	45.58544222	32.93016862	50.47043931	33.38306915	14.30139951
ENSG00000123131	5.59874853	6.472877045	7.230132069	8.396298505	7.980944909	3.293317924	8.850715018	5.755480415	5.809184235	7.629668966	6.637796308	6.789147522
ENSG00000123130	22.39499412	25.77926176	21.5359062	24.51366871	23.57799153	21.70989842	17.66559718	19.9149809	20.1774624	22.02932589	24.64912664	18.59985386
ENSG00000130066	103.7220005	84.97054202	74.43328271	78.32630913	123.864265	86.92625994	72.48986429	77.21511777	79.85050283	73.46690633	93.93840389	67.0880258
ENSG00000184831	25.75424324	29.18406992	22.27745821	24.5430264	23.57799153	17.93991606	16.44728013	13.8029663	15.09012946	14.68621726	19.25349105	12.77484563
ENSG00000174010	38.32032327	38.61276943	25.58354424	32.96868259	44.60208069	30.20319201	26.30131507	23.88779039	31.5208399	25.00238938	27.98743356	24.42486209
ENSG00000130741	72.32753656	89.90938463	82.25047678	114.6417681	88.88492358	84.80293654	63.81831355	71.867105	106.6621224	74.72060781	109.7371355	82.83563426
ENSG00000005889	83.85681131	75.05544135	52.6810905	104.1317161	97.68676568	94.85622284	50.95431885	56.68893541	98.20615006	63.11491417	101.973631	68.7350971
ENSG00000067992	185.5052013	225.6153097	174.9135797	203.0671215	168.2383187	167.5692159	166.3719426	131.5611143	184.7251839	132.9639963	199.8326046	197.3271753
ENSG00000102230	64.28192756	66.15055848	61.95049059	63.29517335	68.95536401	64.60969769	56.93840552	52.30865828	57.36999106	52.3330815	60.24479456	61.62456981
ENSG00000101868	49.80812581	39.77264913	28.58065027	35.25858218	58.51172753	34.44983881	30.56542474	34.22728176	35.98944316	33.84993978	40.64194582	23.70175762
ENSG00000004848	1.700360665	3.25514626	6.952050066	4.785302994	2.097848376	5.633306975	8.528219329	6.774149514	5.706062622	5.695386693	5.667358251	8.476391284
ENSG00000169306	58.64170682	51.93267826	39.82752238	47.88238763	59.65186252	43.24646432	41.45861245	49.66011862	54.00135168	47.28245556	43.47562494	33.8252202
ENSG00000120280	1.161221917	1.571449919	0.988736009	1.115592109	2.143453775	3.163318532	0.071665709	2.088271655	2.303049371	1.074601263	3.804117182	1.606898822
ENSG00000198814	13.06374657	13.13283146	11.33956611	14.26783592	14.45691163	12.08994343	11.68151051	13.34456521	13.33706203	13.43251578	15.21646873	10.64570469
ENSG00000157625	80.20725671	76.290152	57.09950454	59.18509716	84.32438364	70.97966789	50.81098743	59.59214235	55.44505427	61.10899181	70.0656277	56.16111382
ENSG00000198947	489.9527047	537.2862102	351.6810393	405.0773663	558.4381166	475.2344431	300.2434864	332.0351931	379.3500427	343.4783836	450.9819737	340.300998
ENSG00000147027	126.2828835	125.0425149	89.94407886	107.2436309	132.2556585	79.08296331	73.95901132	82.51219709	55.68567137	86.39794153	55.70314446	67.3692331
ENSG00000165164	15.22030156	19.68053946	11.61764811	13.09352844	22.98512134	6.066638281	4.658271062	16.55337287	12.89020171	15.79663856	13.62495032	11.69018893
ENSG00000130962	64.19898314	63.4940598	48.01549246	40.10260055	88.52008039	47.44977798	50.84682028	49.4563848	55.6512975	47.67647603	58.53682358	47.08213548
ENSG00000147036	13.97613522	15.41517539	10.6598101	13.29903225	17.6036842	8.146628549	11.46651338	7.028816789	11.41212524	7.629668966	19.64166627	10.84656705
ENSG00000047597	28.32552034	32.2521388	23.51337822	26.95035674	22.52906734	20.58323702	18.48975283	15.22910304	18.94000304	17.58764067	23.36814841	15.78778092
ENSG00000165168	22.76824402	35.0208839	30.92889829	23.28064586	56.55069535	16.37992336	19.52890561	39.67716144	31.03960571	39.25876613	60.55533474	38.08350207
ENSG00000165169	99.40889056	135.144693	69.98397067	111.2362763	132.0276315	66.64635483	40.1686297	35.09315049	59.67304043	43.34225093	81.55561429	42.26143901
ENSG00000147041	41.38926691	55.37490189	72.85748469	44.44753824	50.53078262	52.38975487	29.27544198	12.27496265	30.90211022	14.2921968	46.69747929	44.99316701
ENSG00000101955	5.184026416	5.462659241	3.028004029	4.52108381	5.290226339	3.72664923	3.905781121	5.348012775	3.437387121	7.737129092	3.493577004	5.142076229
ENSG00000156313	28.40846476	28.58542233	18.13712617	23.19257279	41.95696752	19.54324189	18.05975858	24.70272567	27.9459573	23.3188474	40.21495307	20.08623527
ENSG00000156298	134.7846868	116.6988642	136.0438953	99.37577077	93.35425273	110.8028149	100.116995	69.57509952	86.82839869	79.23393311	96.46154284	123.9722441
ENSG00000165175	17.2109677	21.13974295	34.29678033	22.92835361	25.9038669	28.12320175	49.01934471	39.11689344	40.62991578	38.43490517	19.48639618	49.81386347
ENSG00000183337	25.17363228	23.87107257	27.09754626	23.10449973	21.70817015	30.4631908	37.87532702	38.40382507	31.17710119	38.21998491	30.20003233	32.49952867
ENSG00000182220	134.7432146	161.2981095	149.4536274	134.0765569	116.6586119	113.0994708	91.73210706	69.42229916	87.68774547	76.86981033	101.7019083	86.33063919
ENSG00000185753	6.801442658	7.146355582	10.4744221	9.893540546	9.212290695	9.923286902	8.7073836	12.7842972	8.902832644	12.6802949	10.79127119	9.721737871
ENSG00000180182	56.23631857	55.86130306	50.58002648	50.11357185	61.5672893	61.57637855	49.80766751	50.62785427	46.98908195	55.55688529	62.34094077	54.43369758
ENSG00000124486	478.630791	485.4283629	369.3855935	408.1892812	458.9727403	409.9747484	297.0901952	259.8624874	332.3265869	262.3818083	393.920216	344.8003147
ENSG00000215301	370.8445137	357.5048565	238.9033383	393.3342915	466.7712637	394.1581557	231.8027346	268.6739751	388.2528754	270.620418	486.4223716	308.2433665
ENSG00000147044	142.3741015	135.8181715	116.3000731	106.1280388	105.257262	110.9761474	92.8787584	91.32368481	93.70317293	92.30824847	86.56307466	80.34494108
ENSG00000171659	15.0129405	18.48324428	15.14002014	13.88618599	29.46108806	9.70662125	4.765769625	20.52618236	10.99963879	20.73980437	32.64553623	14.4620894
ENSG00000189221	59.09790115	57.80690772	69.30421466	53.48970586	50.48517722	45.49978711	43.42941944	31.83340937	42.34860934	33.88575982	48.40545027	49.53265618
ENSG00000069535	50.1399035	55.18782452	70.88001267	71.95569104	48.25051265	65.56302657	72.63319571	89.1844797	129.1082603	91.77094784	104.1862298	89.42391943
ENSG00000124479	9.953330719	9.952516151	11.86483211	13.38710531	10.89969048	8.96995803	16.30394872	14.97443577	11.79023783	13.75489616	8.656307466	13.89967481
ENSG00000183690	7.921192364	9.24162214	8.466052081	9.834825172	13.40798745	7.019967154	3.905781121	7.385350974	8.249729091	11.03257296	5.822628341	4.338626819
ENSG00000069509	30.85532523	32.66370902	24.99648224	23.01642667	35.0705522	22.31656225	12.68483043	11.7656281	16.1213456	10.31617212	20.53446928	13.01588046
ENSG00000147050	56.98281837	44.33733699	40.66176839	48.11724913	53.35831739	61.61971168	49.80766751	43.8027713	71.84139084	46.96007518	68.59056185	53.91145547
ENSG00000147113	4.520471035	4.22794859	7.415520071	6.018325852	5.518253337	5.156642539	9.567372104	9.830156814	15.91510237	7.450568755	10.79127119	13.13639787
ENSG00000147121	15.26177377	16.61247057	15.57259215	19.34671579	13.90964684	17.07325345	12.57733187	18.48884416	15.60573753	16.65631957	14.90592855	11.81070634
ENSG00000251192	17.41832876	14.89135875	9.238502088	13.71003987	18.05973819	13.34660422	7.990726514	10.186691	11.8246117	11.67733372	13.93549049	7.713114344
ENSG00000147119	2.363916046	1.908189187	3.893148037	3.581637824	2.234664574	2.729987226	4.084945393	2.597606205	3.12802228	2.973063494	2.445503903	5.583973405
ENSG00000065923	169.0407334	152.8047968	139.1027973	154.5682225	118.9844872	126.7927401	107.7852258	93.92129101	111.7838292	93.52612991	123.5561734	104.3680785
ENSG00000102218	8.377386689	6.847031788	4.665598044	4.902733743	7.251258517	4.593311841	5.769089546	5.80641387	6.565409402	6.232687324	7.18124162	4.740351524
ENSG00000102221	11.3633859	11.44913512	8.527848081	5.695391294	12.99753885	11.13661456	9.029879289	10.08482409	9.34969297	8.775910313	10.71363615	7.753286815
ENSG00000130988	15.17882935	17.88459669	16.03606215	16.55773551	22.34664574	15.81659266	10.71402344	17.82670925	15.26199882	18.91298223	19.175856	14.22105457
ENSG00000147123	5.474331896	9.802854254	21.1651302	16.88067007	5.974307332	7.973296026	12.3981676	10.49229173	8.730963288	9.743051449	8.03522711	13.93984728
ENSG00000182872	18.20630077	23.49691783	41.18703439	38.6347162	23.34996453	42.9431324	51.74264164	46.96064551	47.57343776	49.43165809	41.3018437	56.84404582
ENSG00000130985	78.13364615	106.3721933	161.8437255	128.2637349	60.01670571	141.9593358	162.5378272	125.6019	149.0794795	127.8059102	118.6651656	181.2983596
ENSG00000102225	46.32446006	48.75236295	84.3206428	78.32630913	37.85248157	80.68628914	96.53370954	43.95557166	74.76316989	47.42573573	61.44813775	107.4211862
ENSG00000102226	98.4550297	130.8793289	215.328164	166.4580857	67.90643982	182.7791448	211.6288376	157.6390432	182.9377426	161.1185493	169.2443971	190.8594075
ENSG00000147117	3.981332288	4.714349756	2.07016602	4.22750694	4.241302151	2.729987226	2.185804114	2.95414039	2.784283568	2.973063494	3.571212049	1.285519057
ENSG00000147124	36.49554597	38.12636826	25.27456424	28.50631416	42.18499452	31.67651845	29.024612	28.98113589	25.26479534	24.53672883	34.93577004	24.46503456
ENSG00000078061	3.359249118	4.527272384	11.21597411	6.399975784	4.241302151	6.75996837	10.42736061	10.95069282	7.08101747	9.24157086	6.67661383	12.05174116
ENSG00000008056	97.37675221	90.47061674	150.7822414	115.9922217	60.06231111	160.2459169	200.3773214	124.8378982	140.4172639	132.9281762	130.1939697	217.6142729
ENSG00000102265	1.575944031	2.057851084	5.839722056	4.344937688	1.003318789	4.419979319	7.919060805	10.49229173	16.1213456	11.85643393	8.345767288	11.48932657
ENSG00000126759	1.036805283	0.860555908	0.988736009	0.264219184	0.729686392	1.559992701	0.824155649	1.680804015	0.378112583	1.002961179	1.048073101	1.928278586
ENSG00000126767	9.580080818	11.52396607	43.07181241	31.85309048	7.752917911	42.16313605	39.81030115	30.76380682	33.13641185	31.05597649	18.74886326	38.12367454
ENSG00000126756	8.294442266	8.455897181	10.0727481	9.805467485	7.205653118	7.323299068	7.847395097	7.690951704	7.527877796	8.059509471	7.569416843	6.909664933
ENSG00000197779	45.20471035	45.57204764	33.83331032	35.96316667	52.3549986	41.25314031	35.43869292	38.04729088	35.43946122	34.35142037	34.43114225	32.94142584
ENSG00000147118	29.81851995	26.82689504	16.65402216	18.14305062	32.06059583	21.5365659	16.41144728	22.66538747	22.13677306	22.81736681	24.14449885	13.41760516
ENSG00000221994	7.672359096	6.921862736	6.364988061	6.928414151	6.612782924	7.886629765	5.088265314	8.454953529	10.24341362	8.632630144	8.268132244	5.94552564
ENSG00000017483	2.363916046	3.25514626	7.909888075	5.401814423	3.785248157	6.803301501	3.726616849	5.80641387	2.406170985	6.877448082	2.212598769	5.463455994
ENSG00000068438	14.30791291	16.91179436	19.58933219	20.34487715	14.59372783	20.23657198	19.88723415	14.66883504	14.36827817	16.40557928	15.13883369	21.09054703
ENSG00000102312	4.022804499	5.275581869	19.96010819	13.56325143	4.013275154	14.603265	17.30726864	11.46002737	13.78392236	9.993791744	9.510292956	21.61278915
ENSG00000147155	6.137887277	8.081742438	11.71034211	13.21095919	15.46023042	12.86993978	9.029879289	9.473622629	8.21535522	9.456491113	10.44191349	5.503628464
ENSG00000068354	4.727832092	4.714349756	12.79177212	9.893540546	3.785248157	10.87661578	15.33646165	11.91842847	9.143449743	9.528131197	6.171986041	15.50657363
ENSG00000102317	50.18137571	57.20826013	53.91701051	59.39060096	63.80195387	52.86641931	21.67887686	53.78572848	28.22094827	50.54207939	49.99696868	42.1409216
ENSG00000101940	54.78479117	53.42929723	106.227325	116.6087331	66.90312103	126.6194075	110.4726899	104.7191835	95.90310069	97.89617504	102.3229887	105.8544599
ENSG00000015285	1.451527397	2.357174878	3.306086031	2.935768708	2.006637577	1.949990876	6.05575238	6.061081145	5.190454553	4.190944925	6.443708697	7.632769403
ENSG00000101945	2.280971623	3.068068889	4.109434039	3.963287756	2.143453775	4.029981144	4.443273936	3.412541485	3.471760993	4.513325304	3.260671871	5.543800935
ENSG00000094631	26.45927083	27.94935927	42.2066684	37.98884708	29.87153666	46.71311476	55.97091845	62.08788164	53.86385619	60.67915131	48.17254514	53.38921335
ENSG00000102109	12.48313561	16.01382298	82.89933479	58.06950505	15.04978183	37.30982543	88.7221473	40.03369563	47.81405486	39.15130601	36.68255855	96.73530906
ENSG00000102103	26.0030765	27.57520452	23.97684823	24.39623796	33.51996862	24.17988686	22.93302677	22.9709882	28.63343472	26.65011132	34.89695252	24.74624185
ENSG00000126768	1.492999608	1.459203496	8.527848081	6.429333471	1.094529587	2.556654704	8.134057931	5.29707932	4.846715841	4.513325304	2.173781247	8.315701402
ENSG00000102100	2.115082778	3.367392683	8.991318086	5.489887484	1.77861058	4.593311841	7.489066553	6.468548784	3.95299519	5.014805893	3.687664616	8.275528932
ENSG00000102096	10.57541389	11.29947322	18.16802417	13.26967456	7.114442319	12.08994343	15.01396596	7.945618979	11.75586396	6.984908208	11.02417632	20.0460628
ENSG00000068308	44.95587708	53.65379008	65.25657662	67.19974573	51.71652301	68.50967944	70.33989303	56.0268005	62.49169787	55.19868487	65.83451777	70.38216839
ENSG00000102057	2.363916046	1.571449919	3.244290031	2.348614966	1.77861058	2.599987835	6.700743758	6.519482239	5.706062622	5.30136623	2.794861603	6.628457639
ENSG00000068400	106.7909442	115.2396607	121.1510592	143.9407398	105.713316	140.052678	130.359924	123.0042938	128.9707648	125.4059674	133.6487292	121.6422408
ENSG00000068323	20.61168903	22.33703813	39.58033838	33.29161715	16.60036541	37.78648986	55.36175993	44.26117239	48.29528906	39.58114651	28.84141905	62.10663946
ENSG00000147144	0.373249902	0.823140434	3.275188031	1.849534286	0.319237796	2.729987226	4.980766751	4.38027713	3.987369061	4.477505262	2.018511158	6.387422816
ENSG00000243279	1.658888453	2.095266558	5.530742053	2.61283415	1.140134987	2.816653488	5.267429585	3.106940755	4.124864546	3.331263915	1.863241069	5.624145876
ENSG00000196998	5.432859684	6.098722303	6.952050066	7.603640954	6.932020721	4.983310017	7.309902282	7.385350974	6.702904887	7.952049345	6.016715952	8.396046343
ENSG00000068394	29.6526311	32.77595544	30.06375429	34.37785157	35.84584399	25.82654582	33.46788594	30.30540572	33.17078572	28.3336533	38.19644191	28.6429715
ENSG00000269313	1.202694129	1.608865393	2.224656021	1.966965034	1.048924188	2.599987835	3.296622598	2.13920511	2.199927758	2.90142341	1.785606024	2.24965835
ENSG00000102007	1.824777299	2.095266558	2.193758021	1.732103538	3.329194162	1.51665957	2.293302677	3.46347494	6.840400372	4.656605472	5.900263385	5.985698111
ENSG00000012211	0.539138747	0.673478537	1.01963401	0.49908068	0.410448595	1.646658962	1.755809862	1.578937105	1.203085492	1.146241347	0.621080356	2.048795998
ENSG00000102003	380.7149	431.4004181	693.8763926	634.683837	365.2536444	492.134364	539.7502847	286.4497509	383.6467766	279.109768	455.3683538	507.9407175
ENSG00000101997	1.368582974	2.319759404	5.159966049	3.699068572	2.006637577	4.333313058	5.159931022	5.29707932	3.67800422	4.44168522	2.639591514	5.503628464
ENSG00000049769	16.4644679	20.12952515	35.99617034	35.55215906	17.8317112	27.68987044	36.62117712	31.98620974	31.24584893	28.04709296	21.42727229	35.19108419
ENSG00000273820	22.43646633	20.16694062	14.95463214	15.88250871	15.41462502	16.7265884	14.9064674	13.90483321	14.12766107	13.25341557	18.08896538	12.05174116
ENSG00000171365	14.10055185	14.89135875	14.46026414	16.14672789	17.1932356	14.1699337	8.349055057	17.01177397	16.22446721	15.15187781	18.1277829	10.04311764
ENSG00000147082	2.239499412	2.432005826	1.266818012	2.025680409	3.557221159	2.98998601	1.863308425	2.597606205	2.062432273	2.614863073	2.639591514	2.97276282
ENSG00000158352	36.99321251	41.94274664	44.49312042	35.64023212	69.27460181	52.30308861	59.23170819	75.12684612	71.39453051	72.64304537	73.98619745	66.44526628
ENSG00000122824	21.6070221	15.75191466	16.53043016	20.93203089	11.35574447	11.30994708	13.40148752	14.15950049	15.98385011	14.68621726	15.37173882	6.949837404
ENSG00000196368	31.51888061	31.3915829	28.58065027	35.17050912	17.5580788	20.01990633	19.27807563	20.52618236	26.39913309	21.13382484	20.2239291	13.29708775
ENSG00000189369	34.13162993	38.12636826	31.1760823	30.35584844	30.60122305	34.75317072	26.40881364	24.4480584	26.08976825	16.65631957	32.52908366	21.4119268
ENSG00000179222	72.28606435	87.40254785	187.9525358	114.5243373	45.69661028	97.19621189	132.330731	79.04872215	88.92520483	82.17117656	75.3059932	167.0371325
ENSG00000268350	1.24416634	0.860555908	0.525266005	0.9100883	0.684080992	1.213327656	0.573325669	0.40746764	1.031216136	1.3611616	1.591518413	1.48638141
ENSG00000184194	6.386720545	7.819834118	22.49374421	14.7669166	6.339150527	16.59658901	22.86136106	16.8589736	15.36512043	17.1936202	9.044482689	25.54969126
ENSG00000184205	446.8216049	434.6555644	323.4402671	381.7967205	497.2812759	422.6713557	248.178349	273.8182541	367.0785707	289.31848	529.9756316	276.5874597
ENSG00000232593	41.38926691	32.4018007	29.38399828	32.11730967	32.37983363	37.09315978	36.29868143	39.52436108	40.38929868	39.22294609	34.08178455	32.01745902
ENSG00000126012	45.45354362	53.84086745	75.57650872	84.55013879	42.00257292	84.80293654	76.7181411	75.53431376	107.3152259	74.00420696	90.44482689	108.7870502
ENSG00000124313	45.95121015	43.10262634	104.435241	76.27127104	33.93041721	132.2527145	133.4773823	89.1844797	90.57515065	92.23660839	55.23733419	180.4949101
ENSG00000072501	132.2134097	104.5762505	79.68594276	96.14642519	144.6603271	111.3228125	105.2052603	123.2589611	151.5543982	122.4329039	175.1446605	101.7166954
ENSG00000158423	0.995333072	2.132682032	2.039268019	1.849534286	3.46601036	2.036657137	1.182484193	3.15787421	2.81865744	2.937243452	2.56195647	2.450520703
